occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
866816,occ,,,96099,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Early Maastrichtian,83.5,66,32611
866817,occ,,,96100,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Early Maastrichtian,83.5,66,32611
867573,occ,,,48722,n. gen. Ajkaceratops n. sp. kozmai,species,167127,,Ajkaceratops kozmai,species,167127,Santonian,,86.3,83.6,32660
867602,occ,,,34744,Pachyrhinosaurus ? sp.,genus,38858,,Pachyrhinosaurus,genus,38858,Early Maastrichtian,,70.6,66,32668
868658,occ,,F,68396,Shixingoolithus erbeni,species,92267,,Shixingoolithus erbeni,species,92267,Maastrichtian,,72.1,66,32706
868661,occ,,F,24752,Shixingoolithus erbeni,species,92267,,Shixingoolithus erbeni,species,92267,Maastrichtian,,72.1,66,32706
868664,occ,,F,68149,Shixingoolithus erbeni,species,92267,,Shixingoolithus erbeni,species,92267,Maastrichtian,,72.1,66,32706
868667,occ,,F,68398,Shixingoolithus erbeni,species,92267,,Shixingoolithus erbeni,species,92267,Maastrichtian,,72.1,66,32706
869287,occ,,,52649,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Early Valanginian,,140.2,136.4,32712
869288,occ,23141,,96390,Barilium ? sp.,genus,167439,,Barilium,genus,167439,Valanginian,,139.8,132.9,32712
869289,occ,,,70051,n. gen. Glishades n. sp. ericksoni,species,167452,nomen dubium,Saurolophinae,subfamily,53385,Campanian,,83.6,72.1,32716
869658,occ,30993,I,60595,Caririchnium leonardii,species,88804,,Caririchnium leonardii,species,88804,Late Albian,Early Cenomanian,105.3,93.5,14666
869660,occ,30992,,96438,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Albian,Early Cenomanian,105.3,93.5,32742
869662,occ,,,96439,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Albian,Early Cenomanian,105.3,93.5,32742
869760,occ,,,96455,Pachyrhinosaurus sp.,genus,38858,,Pachyrhinosaurus,genus,38858,Early Maastrichtian,,70.6,66,32668
869763,occ,,,96457,Pachyrhinosaurus sp.,genus,38858,,Pachyrhinosaurus,genus,38858,Late Campanian,,83.5,70.6,32668
869795,occ,,,96465,Fulgurotherium australe,species,57105,nomen dubium,Iguanodontia,unranked clade,52805,Cenomanian,,100.5,93.9,32702
869797,occ,,,96467,Scelidosaurus sp.,genus,38801,,Scelidosaurus,genus,38801,Sinemurian,,199.3,190.8,31248
870170,occ,28465,,96534,Gryposaurus notabilis,species,63251,,Gryposaurus notabilis,species,63251,Late Campanian,,83.5,70.6,32772
871872,occ,,,96599,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,,83.5,70.6,32791
871873,occ,,,96599,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,32791
871874,occ,,,96600,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,,83.5,70.6,32791
871875,occ,,,96600,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,32791
871876,occ,,,96601,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,,83.5,70.6,32791
871889,occ,,,96603,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Edmontonian,,70.6,66,32794
871941,occ,,,96621,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Late Valanginian,,140.2,136.4,32811
871942,occ,,,96621,Polacanthus sp.,genus,52784,,Polacanthus,genus,52784,Late Valanginian,,140.2,136.4,32811
871943,occ,,,96621,Hylaeosaurus sp.,genus,38822,,Hylaeosaurus,genus,38822,Late Valanginian,,140.2,136.4,32811
871959,occ,24877,,96622,Iguanodontia indet.,unranked clade,348877,,Iguanodontia,unranked clade,52805,Late Valanginian,,140.2,136.4,36362
871960,occ,,,96622,Polacanthus sp.,genus,52784,,Polacanthus,genus,52784,Late Valanginian,,140.2,136.4,32811
872398,occ,,,59410,Camptosaurus n. sp. inkeyi,species,64520,subjective synonym of,Zalmoxes robustus,species,66741,Late Campanian,Early Maastrichtian,83.5,66,32946
872400,occ,30534,,59410,Struthiosaurus n. sp. transilvanicus,species,247235,"misspelling of, obsolete variant of",Struthiosaurus transylvanicus,species,64748,Late Campanian,Early Maastrichtian,83.5,66,32943
872401,occ,,,59410,Rhabdodon priscum,species,96110,recombined as,Rhabdodon priscus,species,96110,Late Campanian,Early Maastrichtian,83.5,66,32943
872402,occ,30533,,59410,Mochlodon suessi,species,168580,recombined as,Rhabdodon suessii,species,64750,Late Campanian,Early Maastrichtian,83.5,66,14097
872434,occ,23426,,96687,Zalmoxes robustus,species,66743,,Zalmoxes robustus,species,66741,Late Maastrichtian,,70.6,66,13939
872484,occ,,,96689,Telmatosaurus sp.,genus,64068,,Telmatosaurus,genus,64068,Maastrichtian,,72.1,66,32949
872485,occ,23428,,96689,Zalmoxes shqiperorum,species,66744,,Zalmoxes shqiperorum,species,66744,Maastrichtian,,72.1,66,13939
873168,occ,,,96815,n. gen. Sinoceratops n. sp. zhuchengensis,species,168665,,Sinoceratops zhuchengensis,species,168665,Campanian,,83.6,72.1,32999
873169,occ,31077,,96815,n. gen. Huaxiaosaurus n. sp. aigahtens,species,319278,,Huaxiaosaurus aigahtens,species,319278,Campanian,,83.6,72.1,55085
873190,occ,,,96817,Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Barremian,,129.4,125,33032
873413,occ,,,96833,Cerapoda indet.,unranked clade,52800,,Cerapoda,unranked clade,52800,Middle Albian,Late Albian,109,99.6,33037
873415,occ,,,96833,cf. Ceratopsia indet.,unranked clade,147916,,Ceratopsia,unranked clade,38842,Middle Albian,Late Albian,109,99.6,33037
873416,occ,,,96834,Ceratopsia indet.,unranked clade,147916,,Ceratopsia,unranked clade,38842,Middle Albian,Late Albian,109,99.6,33037
873417,occ,,,96835,cf. Neoceratopsia indet.,infraorder,52774,,Neoceratopsia,infraorder,52774,Middle Albian,Late Albian,109,99.6,33037
873419,occ,,,96837,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Middle Albian,Late Albian,109,99.6,33037
877669,occ,,,36971,Iguanodontoidea indet.,superfamily,52810,,Iguanodontoidea,superfamily,52810,Aptian,Albian,125,100.5,33215
877670,occ,,,36971,Neoceratopsia indet.,infraorder,52774,,Neoceratopsia,infraorder,52774,Aptian,Albian,125,100.5,33215
877675,occ,,,97423,Ankylosauridae ? indet.,family,38831,,Ankylosauridae,family,38831,Aptian,Albian,125,100.5,33215
877676,occ,,,97423,Nodosauridae ? indet.,family,38817,,Nodosauridae,family,38817,Aptian,Albian,125,100.5,33215
877677,occ,,,97424,Nodosauridae ? indet.,family,38817,,Nodosauridae,family,38817,Aptian,Albian,125,100.5,33215
880108,occ,,,97614,Yaxartosaurus sp.,genus,95411,"misspelling of, obsolete variant of",Jaxartosaurus,genus,38773,Late Cretaceous,,100.5,66,33322
880111,occ,,,97615,Prohadrosauridae indet.,family,72196,subjective synonym of,Hadrosauridae,family,38755,Late Cretaceous,,100.5,66,33320
880208,occ,,,97637,Gilmoreosaurus mongoliensis,species,64067,,Gilmoreosaurus mongoliensis,species,64066,Middle Campanian,Late Campanian,83.5,70.6,10471
881373,occ,23982,,97753,Psittacosaurus n. sp. gobiensis,species,176565,,Psittacosaurus gobiensis,species,176565,Aptian,,125,113,35075
881478,occ,,,97754,Archaeoceratops n. sp. yujingziensis,species,170564,,Archaeoceratops yujingziensis,species,170564,Aptian,Albian,125,100.5,33414
881479,occ,30559,,64791,Leptoceratopsidae indet.,family,55578,,Leptoceratopsidae,family,90273,Late Maastrichtian,,70.6,66,33415
881480,occ,,,52991,Prenoceratops sp.,genus,96088,,Prenoceratops,genus,96088,Late Campanian,,83.5,70.6,33416
881483,occ,,,24258,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,,83.5,70.6,33417
881484,occ,,,24261,Centrosaurinae indet.,subfamily,53953,,Centrosaurinae,subfamily,53953,Late Campanian,,83.5,70.6,33417
881485,occ,,,97757,n. gen. Coahuilaceratops n. sp. magnacuerna,species,170567,,Coahuilaceratops magnacuerna,species,170567,Late Campanian,,83.5,70.6,33417
881493,occ,,,97762,"""Pachyrhinosaurinae"" indet.",subfamily,72189,,Pachyrhinosaurinae,subfamily,72189,Late Campanian,,83.5,70.6,33419
881962,occ,,,97795,n. gen. Ojoceratops n. sp. fowleri,species,170630,,Ojoceratops fowleri,species,170630,Early Maastrichtian,,70.6,66,33791
881963,occ,34922,,97796,Ojoceratops fowleri,species,170630,,Ojoceratops fowleri,species,170630,Early Maastrichtian,,70.6,66,66250
881973,occ,,,69152,n. gen. Medusaceratops n. sp. lokii,species,170632,,Medusaceratops lokii,species,170632,Middle Campanian,,83.5,70.6,33792
881974,occ,23384,,97797,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Early Maastrichtian,,70.6,66,33793
881975,occ,,,97798,n. gen. Tatankaceratops n. sp. sacrisonorum,species,170638,,Tatankaceratops sacrisonorum,species,170638,Late Maastrichtian,,70.6,66,33794
882005,occ,,,97800,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882006,occ,,,97801,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882007,occ,,,97802,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882008,occ,28884,,97803,n. gen. Nasutoceratops n. sp. titusi,species,273964,,Nasutoceratops titusi,species,273964,Late Campanian,,83.5,70.6,47615
882009,occ,,,97804,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882010,occ,,,97805,Ceratopsia indet.,unranked clade,147916,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,33796
882011,occ,,,97806,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882012,occ,,,97808,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882013,occ,,,97809,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
882014,occ,,,97810,Ceratopsia indet.,unranked clade,147916,,Ceratopsia,unranked clade,38842,Late Campanian,,83.5,70.6,33796
882016,occ,,,97811,Chasmosaurinae indet.,subfamily,52773,,Chasmosaurinae,subfamily,52773,Late Campanian,,83.5,70.6,33796
883266,occ,,,13334,Zalmoxes shqiperorum,species,66744,,Zalmoxes shqiperorum,species,66744,Maastrichtian,,72.1,66,13939
883267,occ,,,67817,Zalmoxes shqiperorum,species,66744,,Zalmoxes shqiperorum,species,66744,Late Maastrichtian,,70.6,66,13939
883307,occ,,F,97943,Paraspheroolithus sp.,genus,67196,,Paraspheroolithus,genus,67196,Middle Santonian,,85.8,83.5,59172
883309,occ,,F,97944,Ovaloolithus n. sp. turpanensis,species,171363,,Ovaloolithus turpanensis,species,171363,Campanian,Maastrichtian,83.6,66,33856
883349,occ,,,97948,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Late Maastrichtian,,70.6,66,33860
883350,occ,,,97949,Ankylosauria ? indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Barremian,,129.4,125,32617
883351,occ,,,97950,Cedarpelta bilbeyhallorum,species,81294,,Cedarpelta bilbeyhallorum,species,81294,Late Aptian,Early Albian,122.46,109,32617
883352,occ,,,97950,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Aptian,Early Albian,122.46,109,32617
883354,occ,,,97952,Eolambia caroljonesa,species,66500,,Eolambia caroljonesa,species,66500,Late Albian,Early Cenomanian,105.3,93.5,32617
883355,occ,,,97953,Polacanthinae indet.,subfamily,63702,,Polacanthinae,subfamily,63702,Barremian,,129.4,125,32617
883356,occ,,,97953,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Barremian,,129.4,125,32617
883357,occ,,,97953,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Barremian,,129.4,125,32617
883361,occ,,,97954,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Barremian,,129.4,125,32617
883362,occ,,,97954,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Barremian,,129.4,125,32617
883367,occ,,,97956,Polacanthinae indet.,subfamily,63702,,Polacanthinae,subfamily,63702,Barremian,,129.4,125,32617
883370,occ,24322,,97957,n. gen. Iguanacolossus n. sp. fortis,species,178207,,Iguanacolossus fortis,species,178207,Early Barremian,,130,125.45,35274
883371,occ,,,97958,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Early Barremian,,130,125.45,32617
884204,occ,,IF,75276,n. gen. Limayichnus n. sp. major,species,171002,,Limayichnus major,species,171002,Early Cenomanian,,99.6,93.5,33899
884206,occ,,IF,75276,n. gen. Bonaparteichnium n. sp. tali,species,171004,,Bonaparteichnium tali,species,171004,Early Cenomanian,,99.6,93.5,33899
884208,occ,,IF,98022,Sousaichnium n. sp. monettae,species,171000,,Sousaichnium monettae,species,171000,Early Cenomanian,,99.6,93.5,33899
884209,occ,,IF,98022,Limayichnus major,species,171002,,Limayichnus major,species,171002,Early Cenomanian,,99.6,93.5,33899
885770,occ,,,58196,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Barremian,Aptian,130,113,33940
892266,occ,,,98685,n. gen. Koreanosaurus n. sp. boseongensis,species,172024,,Koreanosaurus boseongensis,species,172024,Santonian,Campanian,86.3,72.1,34049
892267,occ,,,52983,Koreanosaurus boseongensis,species,172024,,Koreanosaurus boseongensis,species,172024,Santonian,Campanian,86.3,72.1,34049
893422,occ,,,98904,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,34066
894620,occ,,,99139,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Campanian,,83.5,70.6,34097
894621,occ,,,99139,cf. Kritosaurus sp.,genus,53195,,Kritosaurus,genus,53195,Late Campanian,,83.5,70.6,34097
895627,occ,,,99312,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,34145
895628,occ,,,99313,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,34145
895799,occ,,,91473,n. gen. Zhuchengceratops n. sp. inexpectus,species,172380,,Zhuchengceratops inexpectus,species,172380,Campanian,,83.6,72.1,34152
895803,occ,,,99337,Iguanodontidae ? indet.,family,38744,,Iguanodontidae,family,38744,Barremian,Aptian,129.4,113,34155
895804,occ,,,99337,Hadrosauridae ? indet.,family,38755,,Hadrosauridae,family,38755,Barremian,Aptian,129.4,113,34155
896239,occ,31425,,99441,Triceratops horridus,species,63759,,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,12314
896240,occ,,,99441,Trachodon sp.,genus,52925,nomen dubium,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,34199
897764,occ,25943,,13335,Hypsilophodon sp.,genus,38736,,Hypsilophodon,genus,38736,Berriasian,,145,139.8,38305
897792,occ,,,99706,cf. Ouranosaurus sp.,genus,38751,,Ouranosaurus,genus,38751,Aptian,Albian,125,100.5,34286
899539,occ,25337,,52909,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Campanian,Maastrichtian,83.6,66,37378
899614,occ,,,100262,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Cenomanian,Santonian,100.5,83.6,34415
899616,occ,,,59087,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,34415
899621,occ,,,100266,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,34415
899623,occ,,,100266,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,Early Maastrichtian,83.5,66,42293
899626,occ,26836,,100267,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Campanian,Early Maastrichtian,83.5,66,34415
899630,occ,,,100268,Saurolophus sp.,genus,38768,,Saurolophus,genus,38768,Late Campanian,Early Maastrichtian,83.5,66,34415
899631,occ,,,100268,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,34415
899633,occ,,,100269,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Cretaceous,,100.5,66,34415
899639,occ,26838,,100273,Saurolophus sp.,genus,38768,,Saurolophus,genus,38768,Late Campanian,Early Maastrichtian,83.5,66,34415
899640,occ,,,100273,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,34415
899644,occ,,,100275,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,Early Maastrichtian,83.5,66,34415
899647,occ,26839,,100277,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Campanian,,83.6,72.1,34415
899648,occ,,,100277,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Campanian,,83.6,72.1,42293
900698,occ,,,100521,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Late Hauterivian,Early Barremian,136.4,125.45,34471
900831,occ,,,100540,n. gen. Bolong n. sp. yixianensis,species,173566,,Bolong yixianensis,species,173566,Late Barremian,Early Aptian,130,122.46,34473
901548,occ,,,100851,n. gen. Cerasinops n. sp. hodgskissi,species,110947,,Cerasinops hodgskissi,species,110947,Campanian,,83.6,72.1,25743
901550,occ,33840,,100852,Triceratops serratus,species,63769,subjective synonym of,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,12314
902176,occ,,,101072,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Cenomanian,,100.5,93.9,34537
904257,occ,,IF,101462,Hadrosauropodus n. sp. nanxiongensis,species,174144,,Hadrosauropodus nanxiongensis,species,174144,Maastrichtian,,72.1,66,34592
904283,occ,,I,101484,Hadrosauropodus sp.,genus,81012,,Hadrosauropodus,genus,81012,Maastrichtian,,72.1,66,34592
904318,occ,,,101507,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,34596
904329,occ,,,101523,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,34596
905401,occ,,,68779,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Carnian,,237,228,32997
907810,occ,,F,102177,Spheroolithus n. sp. choteauensis,species,174575,,Spheroolithus choteauensis,species,174575,Early Campanian,,83.5,70.6,34694
907812,occ,,F,102178,Spheroolithus choteauensis,species,174575,,Spheroolithus choteauensis,species,174575,Early Campanian,,83.5,70.6,34694
907813,occ,,F,102179,Spheroolithus choteauensis,species,174575,,Spheroolithus choteauensis,species,174575,Early Campanian,,83.5,70.6,34694
907847,occ,,,102191,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Cenomanian,,100.5,93.9,34725
907848,occ,,,102191,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Cenomanian,,100.5,93.9,34725
907853,occ,,,102192,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Cenomanian,,100.5,93.9,34725
908397,occ,,,102299,Tenontosaurus tilletti,species,52887,,Tenontosaurus tilletti,species,52887,Aptian,Albian,125,100.5,34750
911297,occ,,,92421,n. gen. Tianyulong n. sp. confuciusi,species,143496,,Tianyulong confuciusi,species,143496,Late Bathonian,Early Kimmeridgian,167.7,150.8,29485
914471,occ,,,84996,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Cretaceous,,100.5,66,34984
914472,occ,,,84996,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Cretaceous,,100.5,66,34984
915042,occ,,,37811,Hadrosaurinae indet.,subfamily,53382,,Hadrosaurinae,subfamily,53382,Late Maastrichtian,,70.6,66,35015
915063,occ,,,103969,cf. Tenontosaurus sp.,genus,38741,,Tenontosaurus,genus,38741,Aptian,Albian,125,100.5,35018
915089,occ,,,103988,n. gen. Koreaceratops n. sp. hwaseongensis,species,176310,,Koreaceratops hwaseongensis,species,176310,Albian,,113,100.5,35022
915091,occ,,,103990,n. gen. Jintasaurus n. sp. meniscus,species,176312,,Jintasaurus meniscus,species,176312,Aptian,Albian,125,100.5,35026
915093,occ,,,103990,n. gen. Xuwulong n. sp. yueluni,species,176315,,Xuwulong yueluni,species,176315,Aptian,Albian,125,100.5,35029
920326,occ,,,105095,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Aptian,Albian,125,100.5,50063
920327,occ,,,105095,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Aptian,Albian,125,100.5,50063
920588,occ,24883,,80183,n. gen. Haya n. sp. griva,species,186990,,Haya griva,species,186990,Santonian,,86.3,83.6,36364
920591,occ,,,105174,Telmatosaurus sp.,genus,64068,,Telmatosaurus,genus,64068,Maastrichtian,,72.1,66,35186
920592,occ,,,105174,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Maastrichtian,,72.1,66,35186
920618,occ,,,11582,n. gen. Gobiceratops n. sp. minutus,species,140728,,Gobiceratops minutus,species,140728,Campanian,,83.6,72.1,29118
921256,occ,,,105085,Hadrosauroidea indet.,unranked clade,52811,,Hadrosauroidea,unranked clade,52811,Late Maastrichtian,,70.6,66,35130
922211,occ,,I,105551,Gregaripus sp.,genus,94345,,Gregaripus,genus,94345,Norian,,228,208.5,35263
922735,occ,,,105613,n. gen. Hippodraco n. sp. scutodens,species,178209,,Hippodraco scutodens,species,178209,Late Barremian,Early Aptian,130,122.46,35274
922736,occ,,,105613,Iguanodontia indet.,unranked clade,144577,,Iguanodontia,unranked clade,52805,Late Barremian,Early Aptian,130,122.46,35274
922737,occ,,,105613,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Barremian,Early Aptian,130,122.46,35274
922811,occ,,,105656,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Barremian,Early Aptian,129.4,122.46,35280
923907,occ,24350,,105792,n. gen. Kukufeldia n. sp. tilgatensis,species,178353,subjective synonym of,Barilium dawsoni,species,66721,Late Valanginian,,140.2,136.4,35315
924720,occ,,,97951,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Aptian,Albian,125,100.5,35299
934053,occ,,,107426,Claosaurus sp.,genus,38759,,Claosaurus,genus,38759,Campanian,,83.6,72.1,7400
935071,occ,,,55254,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Cenomanian,Santonian,100.5,83.6,42154
935634,occ,,,90081,Ornithischia indet.,unranked clade,91973,,Ornithischia,unranked clade,38712,Oxfordian,,163.5,157.3,35849
936160,occ,,I,107973,Anomoepus intermedius,species,67389,subjective synonym of,Anomoepus scambus,species,67417,Early Jurassic,,201.3,174.1,35855
937806,occ,,,55256,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,42294
937807,occ,,,59372,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,42292
937810,occ,,,108340,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,42289
937812,occ,,,108342,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Cenomanian,Turonian,100.5,89.8,42292
937963,occ,,,65344,n. gen. Udanoceratops n. sp. tschizhovi,species,66585,,Udanoceratops tschizhovi,species,66585,Campanian,,83.6,72.1,13879
942245,occ,,,67434,n. gen. Manidens n. sp. condorensis,species,185175,,Manidens condorensis,species,185175,Toarcian,Bajocian,182.7,168.3,36107
944717,occ,,,68015,cf. Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Late Campanian,,83.5,70.6,36226
944718,occ,,,68015,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,36226
944719,occ,,,68014,cf. Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Late Campanian,,83.5,70.6,36226
944853,occ,,,109659,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Late Maastrichtian,,70.6,66,36232
944864,occ,,,109660,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,36232
944875,occ,,,109661,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,36232
961540,occ,,,105292,Ornithischia indet.,unranked clade,91973,,Ornithischia,unranked clade,38712,Carnian,,237,228,36672
962985,occ,,I,103083,Dinehichnus sp.,genus,68659,,Dinehichnus,genus,68659,Late Jurassic,,163.5,145,36721
962986,occ,,,106364,Stegosauridae ? indet.,family,38803,,Stegosauridae,family,38803,Late Jurassic,,163.5,145,36721
963022,occ,,,48862,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Early Maastrichtian,,70.6,66,36728
963023,occ,,,48862,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Early Maastrichtian,,70.6,66,36728
963745,occ,,,113294,cf. Rhabdodon priscus,species,66745,,Rhabdodon priscus,species,96110,Early Maastrichtian,,70.6,66,36767
963879,occ,,,113346,Stegosauria indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Late Jurassic,Early Cretaceous,163.5,100.5,36782
963880,occ,,,113346,Thyreophora indet.,unranked clade,148170,,Thyreophora,unranked clade,52777,Late Jurassic,Early Cretaceous,163.5,100.5,36782
963881,occ,,,113346,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Late Jurassic,Early Cretaceous,163.5,100.5,36782
964827,occ,,,52177,n. gen. Shiraminesauropus n. sp. reini,species,142962,nomen dubium,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,36936
964828,occ,,,52177,n. gen. Gigantoshiraminesauropus n. sp. matsuoi,species,142964,nomen dubium,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,36936
965501,occ,,,113768,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Campanian,,83.6,72.1,36952
965502,occ,,,113768,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Campanian,,83.6,72.1,36952
968598,occ,,,67199,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Early Santonian,,85.8,83.5,37136
969940,occ,,,93729,Telmatosaurus sp.,genus,64068,,Telmatosaurus,genus,64068,Maastrichtian,,72.1,66,37235
969941,occ,29472,,93729,Struthiosaurus ? sp.,genus,38830,,Struthiosaurus,genus,38830,Maastrichtian,,72.1,66,49557
969944,occ,29964,,85496,Telmatosaurus sp.,genus,64068,,Telmatosaurus,genus,64068,Early Maastrichtian,,70.6,66,49557
970050,occ,,,115000,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Early Maastrichtian,,70.6,66,37235
970051,occ,,,115000,Struthiosaurus transylvanicus,species,64748,,Struthiosaurus transylvanicus,species,64748,Early Maastrichtian,,70.6,66,37235
970054,occ,,,97813,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Early Maastrichtian,,70.6,66,37235
