occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
488103,occ,,,14550,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Lancian,,70.6,66,13103
488105,occ,,,14553,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Lancian,,70.6,66,13103
488117,occ,,,14559,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488118,occ,,,14559,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488133,occ,,,14560,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488136,occ,,,14560,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488150,occ,,,14563,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488229,occ,,,14568,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488245,occ,,,14574,Thescelosaurus sp.,genus,38742,,Thescelosaurus,genus,38742,Lancian,,70.6,66,13103
488250,occ,,,14574,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488298,occ,,,14582,Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Lancian,,70.6,66,13103
488338,occ,,,14582,Thescelosaurus sp.,genus,38742,,Thescelosaurus,genus,38742,Lancian,,70.6,66,13103
488344,occ,,,14582,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488345,occ,,,14582,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488354,occ,,,14585,cf. Triceratops sp.,genus,38862,,Triceratops,genus,38862,Late Maastrichtian,,70.6,66,803
488356,occ,,,14585,Pachycephalosaurus grangeri,species,64666,subjective synonym of,Pachycephalosaurus wyomingensis,species,64648,Late Maastrichtian,,70.6,66,13103
488357,occ,,,14585,cf. Anatosaurus sp.,genus,38756,subjective synonym of,Edmontosaurus,genus,38761,Late Maastrichtian,,70.6,66,803
488358,occ,,,14585,Ankylosaurus magniventris,species,52793,,Ankylosaurus magniventris,species,52793,Late Maastrichtian,,70.6,66,12202
488368,occ,,,14654,Thescelosaurus sp.,genus,38742,,Thescelosaurus,genus,38742,Lancian,,70.6,66,13103
488372,occ,,,14654,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Lancian,,70.6,66,13103
488373,occ,,,14654,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488374,occ,,,14654,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488375,occ,,,14654,cf. Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Lancian,,70.6,66,13103
488410,occ,,,14653,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488412,occ,,,14653,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488440,occ,,,49079,n. gen. Cheneosaurus n. sp. tolmanensis,species,53393,subjective synonym of,Hypacrosaurus altispinus,species,56406,Early Maastrichtian,,70.6,66,17548
488586,occ,,,14639,Thescelosaurus sp.,genus,38742,,Thescelosaurus,genus,38742,Lancian,,70.6,66,13103
488587,occ,,,14639,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488588,occ,,,14639,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488629,occ,,,14615,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488631,occ,,,14615,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Lancian,,70.6,66,13103
488642,occ,,,49095,n. gen. Loncosaurus n. sp. argentinus,species,54530,nomen dubium,Iguanodontia,unranked clade,52805,Santonian,Early Campanian,86.3,70.6,52115
488644,occ,18587,,32370,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Campanian,Early Maastrichtian,83.5,66,13885
488651,occ,13422,,49097,Anabisetia saldiviai,species,67279,,Anabisetia saldiviai,species,67279,Middle Turonian,Late Turonian,93.5,89.3,14275
488652,occ,13420,,49098,n. gen. Anabisetia n. sp. saldiviai,species,67279,,Anabisetia saldiviai,species,67279,Middle Turonian,Late Turonian,93.5,89.3,14275
488862,occ,,,14613,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488877,occ,,,14614,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
488878,occ,,,14614,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
488886,occ,,,14614,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Lancian,,70.6,66,13103
488998,occ,,,14580,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Lancian,,70.6,66,13103
489005,occ,,,14580,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Lancian,,70.6,66,13103
489007,occ,,,14575,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Lancian,,70.6,66,13103
489010,occ,,,14572,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Lancian,,70.6,66,13103
489012,occ,,,14572,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Lancian,,70.6,66,13103
489019,occ,,,14562,Hypsilophodontidae indet.,family,38734,,Hypsilophodontidae,family,38734,Lancian,,70.6,66,13103
489020,occ,,,14562,Hadrosaurinae indet.,subfamily,53382,,Hadrosaurinae,subfamily,53382,Lancian,,70.6,66,13103
489021,occ,,,14562,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
489022,occ,,,14562,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
489025,occ,,,14516,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Lancian,,70.6,66,13103
489026,occ,,,14516,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
489027,occ,,,14516,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Lancian,,70.6,66,13103
489035,occ,,,14624,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Lancian,,70.6,66,13103
489042,occ,,,14647,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Lancian,,70.6,66,13103
489045,occ,,,14649,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Lancian,,70.6,66,13103
489052,occ,34198,,48618,Euoplocephalus tutus,species,63917,,Euoplocephalus tutus,species,52912,Late Campanian,,83.5,70.6,12772
489226,occ,32209,,49213,n. gen. Lusitanosaurus n. sp. liasicus,species,64725,nomen dubium,Thyreophora,unranked clade,52777,Sinemurian,,199.3,190.8,13143
489229,occ,,,49215,Omosaurus lennieri,species,56507,subjective synonym of,Dacentrurus armatus,species,52989,Early Kimmeridgian,Late Kimmeridgian,155.7,150.8,13143
489236,occ,,,49219,Omosaurus lennieri,species,56507,subjective synonym of,Dacentrurus armatus,species,52989,Late Kimmeridgian,,155.7,150.8,13143
489242,occ,,,49221,Omosaurus armatus,species,52989,recombined as,Dacentrurus armatus,species,52989,Late Kimmeridgian,,155.7,150.8,52134
489253,occ,,,49225,Omosaurus lennieri,species,56507,subjective synonym of,Dacentrurus armatus,species,52989,Early Tithonian,,150.8,145,13143
489298,occ,12534,,14488,Pachycephalosauridae indet.,family,38783,,Pachycephalosauridae,family,38783,Judithian,,83.5,70.6,11752
489299,occ,31045,,49233,Hypacrosaurus altispinus,species,56406,,Hypacrosaurus altispinus,species,56406,Campanian,Maastrichtian,83.6,66,54993
489300,occ,33811,,49234,Edmontosaurus regalis,species,63254,,Edmontosaurus regalis,species,63254,Late Campanian,Early Maastrichtian,83.5,66,17549
489301,occ,,,49235,n. gen. Lambeosaurus n. sp. lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,12343
489302,occ,31039,,49236,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Campanian,,83.6,72.1,54993
489303,occ,31040,,49237,Lambeosaurus lambei,species,56724,,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,54993
489304,occ,,,49238,Claosaurus n. sp. annectens,species,54239,recombined as,Edmontosaurus annectens,species,54239,Maastrichtian,,72.1,66,9095
489349,occ,12557,,49255,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Barremian,,130,125.45,13162
489359,occ,,,49262,n. gen. Draconyx n. sp. loureiroi,species,65336,,Draconyx loureiroi,species,65336,Tithonian,,152.1,145,13154
489360,occ,,,49263,Draconyx loureiroi,species,65336,,Draconyx loureiroi,species,65336,Tithonian,,152.1,145,13154
489434,occ,,,49276,n. gen. Taveirosaurus n. sp. costai,species,65026,nomen dubium,Thyreophora,unranked clade,52777,Maastrichtian,,72.1,66,25628
489445,occ,25209,,49279,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Early Cretaceous,,145,100.5,13162
489703,occ,,,46931,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Valanginian,Albian,139.8,100.5,13174
489704,occ,,,46931,Stegosauria indet.,unranked clade,38798,,Stegosauria,unranked clade,38798,Valanginian,Albian,139.8,100.5,13174
489720,occ,,,49342,Ornithopoda indet. a informal,species,38713,species not entered,Ornithopoda,unranked clade,38713,Late Barremian,,130,125.45,13174
489722,occ,,,49342,Ornithopoda indet. b informal,species,38713,species not entered,Ornithopoda,unranked clade,38713,Late Barremian,,130,125.45,13174
489724,occ,,,49343,Psittacosaurus ? n. sp. tingi,species,65945,subjective synonym of,Psittacosaurus mongoliensis,species,52831,Aptian,,125,113,14779
489725,occ,,,49343,n. gen. Sauroplites n. sp. scutiger,species,65699,nomen dubium,Ankylosauria,unranked clade,38816,Aptian,,125,113,13553
489731,occ,,,46931,Psittacosauridae indet.,family,38843,,Psittacosauridae,family,38843,Valanginian,Albian,139.8,100.5,13178
489798,occ,,,49354,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,Late Campanian,83.5,70.6,13181
489847,occ,,F,49365,Paraspheroolithes irenensis,species,92238,"misspelling of, recombined as",Paraspheroolithus irenensis,species,68510,Middle Campanian,Late Campanian,83.5,70.6,13181
489854,occ,23335,,48933,Bactrosaurus johnsoni,species,57344,,Bactrosaurus johnsoni,species,57344,Middle Campanian,Late Campanian,83.5,70.6,10471
489862,occ,30705,,49375,Iguanodon n. sp. lakotaensis,species,65389,recombined as,Dakotadon lakotaensis,species,65389,Valanginian,,139.8,132.9,13187
489977,occ,,,49415,Iguanodontia indet.,unranked clade,52805,,Iguanodontia,unranked clade,52805,Late Turonian,Early Coniacian,93.5,85.8,24869
490670,occ,,,49496,n. gen. Acanthopholis n. sp. horridus,species,53045,nomen dubium,Ankylosauria,unranked clade,38816,Early Cenomanian,,99.6,93.5,13241
490814,occ,22691,,45975,Dryosaurus altus,species,54253,,Dryosaurus altus,species,52882,Late Kimmeridgian,Early Tithonian,155.7,145,31566
490815,occ,,,45975,Othnielia ? sp.,genus,38737,nomen dubium,Ornithopoda,unranked clade,38713,Late Kimmeridgian,Early Tithonian,155.7,145,13255
490816,occ,,,45975,Camptosaurus sp.,genus,38748,,Camptosaurus,genus,38748,Late Kimmeridgian,Early Tithonian,155.7,145,13255
490817,occ,,,45975,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Late Kimmeridgian,Early Tithonian,155.7,145,13255
490990,occ,,,49524,n. gen. Cionodon n. sp. arctatus,species,362525,nomen dubium,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,53327
490991,occ,,,49524,n. gen. Polyonax n. sp. mortuarius,species,54188,nomen dubium,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,53327
490992,occ,,,49524,Agathaumas n. sp. milo,species,63931,subjective synonym of,Edmontosaurus regalis,species,63254,Maastrichtian,,72.1,66,53327
490993,occ,,,49523,Ankylosauria ? indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Maastrichtian,,72.1,66,13266
490994,occ,,,49523,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,13266
490996,occ,,,49525,Triceratops n. sp. galeus,species,63761,nomen dubium,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,7835
490997,occ,,,49526,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
490998,occ,31395,,49527,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Maastrichtian,,72.1,66,13266
491001,occ,31393,,49528,Edmontonia ? sp.,genus,63919,,Edmontonia,genus,63919,Maastrichtian,,72.1,66,13266
491004,occ,,,49528,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491005,occ,30322,,49529,Triceratops horridus,species,63759,,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,13266
491006,occ,,,46210,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491007,occ,,,49530,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,13266
491008,occ,,,49530,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491009,occ,34427,,49531,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491011,occ,12623,,49534,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491013,occ,,,49535,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491015,occ,21417,,49536,Torosaurus cf. gladius,species,63774,objective synonym of,Torosaurus latus,species,63773,Maastrichtian,,72.1,66,13266
491018,occ,,,49537,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,63566
491020,occ,,,49537,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,29242
491031,occ,,,49539,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,13266
491032,occ,,,49539,Pachycephalosaurus sp.,genus,38786,,Pachycephalosaurus,genus,38786,Maastrichtian,,72.1,66,13266
491033,occ,,,49539,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491034,occ,,,49539,Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Maastrichtian,,72.1,66,13266
491035,occ,,,49539,Ankylosauria indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Maastrichtian,,72.1,66,13266
491036,occ,,,49541,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491037,occ,31398,,49542,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491038,occ,,,49543,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491039,occ,34424,,49544,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491041,occ,,,49546,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,13266
491044,occ,,,49547,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,13266
491045,occ,,,49547,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491048,occ,,,49549,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Maastrichtian,,72.1,66,13266
491050,occ,,,49550,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491051,occ,,,49551,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491052,occ,,,49552,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491053,occ,,,49553,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491055,occ,,,49555,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491056,occ,,,49556,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Maastrichtian,,72.1,66,13266
491077,occ,,,49557,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,Early Maastrichtian,83.5,66,13269
491215,occ,,,49338,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Late Kimmeridgian,Tithonian,155.7,145,14256
491216,occ,,,49338,Camptosaurus ? sp.,genus,38748,,Camptosaurus,genus,38748,Late Kimmeridgian,Tithonian,155.7,145,14256
491221,occ,,,49596,Stegosaurus ? sp.,genus,38814,,Stegosaurus,genus,38814,Late Kimmeridgian,Tithonian,155.7,145,13281
491222,occ,,,49596,Camptosaurus ? sp.,genus,38748,,Camptosaurus,genus,38748,Late Kimmeridgian,Tithonian,155.7,145,13281
491227,occ,,,49597,Camptosaurus sp.,genus,38748,,Camptosaurus,genus,38748,Late Kimmeridgian,Tithonian,155.7,145,13281
491229,occ,,,49598,Camptosaurus ? sp.,genus,38748,,Camptosaurus,genus,38748,Late Kimmeridgian,Tithonian,155.7,145,13281
491252,occ,,,49577,Stegosaurus stenops,species,56491,,Stegosaurus stenops,species,56491,Kimmeridgian,,157.3,152.1,13281
491253,occ,13794,,49577,n. gen. Gargoyleosaurus n. sp. parkpini,species,63704,corrected to,Gargoyleosaurus parkpinorum,species,63704,Kimmeridgian,,157.3,152.1,12200
491254,occ,,,49577,Dryosaurus sp.,genus,38731,,Dryosaurus,genus,38731,Kimmeridgian,,157.3,152.1,13281
491255,occ,,,49577,Camptosaurus sp.,genus,38748,,Camptosaurus,genus,38748,Kimmeridgian,,157.3,152.1,13281
491257,occ,,,38884,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,,157.3,152.1,13281
491258,occ,30598,,22648,Dryosaurus altus,species,54253,,Dryosaurus altus,species,52882,Kimmeridgian,Tithonian,157.3,145,13281
491329,occ,,,22679,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Late Albian,Early Cenomanian,105.3,93.5,13288
491334,occ,33778,F,22679,Spheroolithidae indet.,family,67194,,Spheroolithidae,family,67194,Late Albian,Early Cenomanian,105.3,93.5,13288
491337,occ,29652,,49615,Polacanthidae indet.,family,68113,subjective synonym of,Nodosauridae,family,38817,Barremian,,129.4,125,49284
491338,occ,21986,,49616,cf. Sauropelta sp.,genus,38827,,Sauropelta,genus,38827,Aptian,Early Albian,125,109,12199
491339,occ,33940,,49617,Iguanodontidae indet.,family,38744,,Iguanodontidae,family,38744,Barremian,,129.4,125,61886
491346,occ,,,49619,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,62005
491384,occ,,,14413,Ankylosauria ? indet.,unranked clade,38816,,Ankylosauria,unranked clade,38816,Late Santonian,Early Campanian,85.8,70.6,1411
491386,occ,,,49620,Neoceratopsia indet.,infraorder,52774,,Neoceratopsia,infraorder,52774,Late Santonian,Early Campanian,85.8,70.6,1411
491403,occ,,,14421,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Campanian,,83.5,70.6,1414
491419,occ,,,14430,Ankylosauridae ? indet.,family,38831,,Ankylosauridae,family,38831,Early Campanian,,83.5,70.6,1414
491420,occ,,,14430,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Early Campanian,,83.5,70.6,1414
491427,occ,,,49622,Camptosaurus sp.,genus,38748,,Camptosaurus,genus,38748,Kimmeridgian,Tithonian,157.3,145,13281
491434,occ,,,49626,Stegosaurus ? sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,13281
491440,occ,,,49628,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,13281
491445,occ,,,49627,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,13281
491451,occ,,,49629,Drinker nisti,species,57650,,Drinker nisti,species,57650,Tithonian,,152.1,145,10653
491474,occ,,,49636,Othnielia sp.,genus,38737,nomen dubium,Ornithopoda,unranked clade,38713,Kimmeridgian,Tithonian,157.3,145,13295
491507,occ,,,49636,Dryosaurus sp.,genus,38731,,Dryosaurus,genus,38731,Kimmeridgian,Tithonian,157.3,145,13281
491508,occ,,,49636,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Kimmeridgian,Tithonian,157.3,145,13281
491509,occ,,,49636,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,13281
493035,occ,33852,,49791,n. gen. Chialingosaurus n. sp. kuani,species,56486,nomen dubium,Stegosauria,unranked clade,38798,Oxfordian,Early Kimmeridgian,163.5,150.8,15564
493046,occ,,,49797,Psittacosaurus n. sp. guyangensis,species,65683,subjective synonym of,Psittacosaurus mongoliensis,species,52831,Early Cretaceous,,145,100.5,64010
