tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_sqrt,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
547,GonzalezRiga.phy.nex,440.9423853,438.0855394,434.7692774,0.009366408,0.001147957,0.017805616,450,0.04,0.062744329,-4.46E-04,0.047462428,0.076563776,-5.56E-04,-3.19E-04,450,0.002222222,0.249252401,0.180897093,0.302256228,553.7677205,0.002222222
548,GonzalezRiga.phy.nex,444.160155,442.0374784,436.9190985,0.009903211,0.001719397,0.01850652,450,0.008888889,0.064293786,-4.73E-04,0.048950095,0.081152469,-6.09E-04,-3.30E-04,450,0.002222222,0.253265302,0.191664432,0.308882378,450,0.002222222
549,GonzalezRiga.phy.nex,444.178182,441.6826455,436.8696658,0.009403836,6.45E-04,0.017479126,450,0.031111111,0.06337982,-4.66E-04,0.047041158,0.079683211,-6.07E-04,-3.27E-04,402.4821189,0.002222222,0.261621832,0.200112337,0.322211121,450,0.002222222
550,GonzalezRiga.phy.nex,446.0718054,445.5037573,440.3415208,0.00876128,4.49E-04,0.017628532,450,0.053333333,0.061311808,-4.57E-04,0.041972495,0.076973363,-5.92E-04,-2.96E-04,450,0.002222222,0.254785457,0.194179818,0.313589727,450,0.002222222
551,GonzalezRiga.phy.nex,442.9482463,439.6949144,435.1283328,0.009548713,0.001611881,0.017566249,450,0.017777778,0.064644994,-4.84E-04,0.048713344,0.080704263,-6.24E-04,-3.50E-04,598.6297082,0.002222222,0.256245518,0.199033878,0.329629255,450,0.002222222
552,GonzalezRiga.phy.nex,442.2204362,435.9261814,433.1391007,0.011236806,0.002904133,0.01904087,450,0.008888889,0.06992976,-4.98E-04,0.056246764,0.082401416,-6.00E-04,-3.82E-04,525.8970751,0.002222222,0.266434102,0.199406923,0.316923143,350.4587016,0.002222222
553,GonzalezRiga.phy.nex,447.0674481,444.8106815,441.1870006,0.01049222,0.002595509,0.017192777,450,0.004444444,0.066628967,-4.79E-04,0.053328023,0.082021956,-6.04E-04,-3.67E-04,450,0.002222222,0.265809615,0.208123362,0.324643753,450,0.002222222
554,GonzalezRiga.phy.nex,443.0560324,440.6876518,436.4467033,0.009781102,0.001899778,0.018050725,450,0.031111111,0.062049019,-4.58E-04,0.047926912,0.078910158,-5.81E-04,-3.24E-04,450,0.002222222,0.25261482,0.193969989,0.316610993,440.9316081,0.002222222
555,GonzalezRiga.phy.nex,440.3068799,438.6022901,434.3155403,0.008632269,6.92E-04,0.016613835,450,0.035555556,0.060785353,-4.38E-04,0.046048858,0.076939027,-5.55E-04,-3.11E-04,450,0.002222222,0.250259335,0.189978899,0.309639575,450,0.002222222
556,GonzalezRiga.phy.nex,443.2998309,440.5336268,435.4578794,0.010294269,0.002680547,0.017135681,450.6975822,0.004444444,0.059983972,-4.29E-04,0.043672679,0.074107202,-5.51E-04,-3.00E-04,450,0.002222222,0.255723318,0.193911058,0.316753989,450,0.002222222
557,GonzalezRiga.phy.nex,441.3045917,438.9527181,434.1684491,0.009528073,2.72E-05,0.016200298,450,0.008888889,0.061113067,-4.37E-04,0.046372437,0.076398096,-5.57E-04,-3.14E-04,450,0.002222222,0.259173519,0.202672704,0.331277305,513.5872265,0.002222222
558,GonzalezRiga.phy.nex,441.5720486,438.8861415,434.2996223,0.00917547,0.001251409,0.015989072,389.1651868,0.004444444,0.057593155,-4.14E-04,0.041313889,0.073124344,-5.27E-04,-2.61E-04,450,0.002222222,0.241997709,0.180154117,0.308559497,450,0.002222222
559,GonzalezRiga.phy.nex,443.3434644,437.6977639,435.9334754,0.011956738,0.003828214,0.020040882,450,0.002222222,0.070375404,-4.95E-04,0.058711895,0.083854827,-5.97E-04,-3.86E-04,648.0582781,0.002222222,0.28232584,0.227983167,0.330573001,450,0.002222222
560,GonzalezRiga.phy.nex,441.5526206,438.6699824,433.7515994,0.009254659,1.82E-04,0.016779768,450,0.026666667,0.058840438,-4.30E-04,0.042717574,0.074888293,-5.58E-04,-2.94E-04,391.7788542,0.002222222,0.24600489,0.184054738,0.307163889,450,0.002222222
561,GonzalezRiga.phy.nex,436.7830764,431.0045953,426.8305783,0.01020953,0.002715433,0.017581433,450,0.017777778,0.061699838,-4.16E-04,0.047625271,0.076094285,-5.20E-04,-2.88E-04,450,0.002222222,0.2561161,0.199004708,0.311996171,338.3261528,0.002222222
562,GonzalezRiga.phy.nex,443.7273478,439.6231271,436.9248109,0.00974165,0.002510818,0.018122998,450,0.017777778,0.059296983,-4.34E-04,0.04472628,0.0728263,-5.55E-04,-3.25E-04,450,0.002222222,0.243217727,0.180800736,0.298299914,450,0.002222222
563,GonzalezRiga.phy.nex,443.740018,440.2906483,436.5838592,0.010481661,0.002680924,0.018715122,450,0.017777778,0.066761783,-4.79E-04,0.050109068,0.082594473,-6.15E-04,-3.60E-04,450,0.002222222,0.267002751,0.21431742,0.325688251,450,0.002222222
564,GonzalezRiga.phy.nex,432.972496,428.0952902,425.9532351,0.009067268,0.002343406,0.0169287,450,0.022222222,0.056894509,-3.83E-04,0.045377307,0.072392379,-4.85E-04,-2.78E-04,450,0.002222222,0.235625491,0.180924042,0.288011402,450,0.002222222
565,GonzalezRiga.phy.nex,446.4924883,446.7585651,440.6647723,0.01031429,0.001973904,0.019090153,450,0.04,0.065140809,-4.77E-04,0.047042261,0.081366623,-6.20E-04,-3.42E-04,375.37742,0.002222222,0.266207863,0.198420433,0.316415809,450,0.002222222
566,GonzalezRiga.phy.nex,444.1906356,441.5850394,437.626862,0.010362201,0.001566695,0.017351616,450,0.004444444,0.063366903,-4.54E-04,0.050225267,0.078744553,-5.77E-04,-3.46E-04,450,0.002222222,0.257096994,0.20303673,0.314856189,450,0.002222222
567,GonzalezRiga.phy.nex,440.3664364,435.3482318,431.4318034,0.010425974,0.002602936,0.017739797,515.0314397,0.013333333,0.06253549,-4.49E-04,0.049102521,0.079037059,-5.59E-04,-3.19E-04,450,0.002222222,0.257228874,0.201108393,0.318166846,450,0.002222222
568,GonzalezRiga.phy.nex,445.0877284,444.5864343,438.9141508,0.009149623,0.001337346,0.017879138,450,0.044444444,0.064375603,-4.82E-04,0.048182033,0.082097655,-6.21E-04,-3.43E-04,382.5090787,0.002222222,0.257614739,0.197641991,0.323300967,450,0.002222222
569,GonzalezRiga.phy.nex,444.4510699,443.1224532,437.5971417,0.009405879,0.00174784,0.017586842,450,0.026666667,0.064528576,-4.72E-04,0.049594746,0.079345277,-6.12E-04,-3.51E-04,450,0.002222222,0.258443087,0.205572809,0.328152098,338.9625171,0.002222222
570,GonzalezRiga.phy.nex,444.3831154,442.2165872,436.8265893,0.01057195,0.001505292,0.018510707,450,0.017777778,0.067884993,-4.91E-04,0.053274254,0.0842708,-6.20E-04,-3.79E-04,450,0.002222222,0.268003983,0.211198766,0.330202941,450,0.002222222
571,GonzalezRiga.phy.nex,440.3988564,435.9536586,430.9121621,0.009303014,0.001567202,0.01627074,450,0.022222222,0.06328716,-4.59E-04,0.04863585,0.078335996,-5.78E-04,-3.34E-04,718.1230844,0.002222222,0.250738306,0.194122699,0.311846228,450,0.002222222
572,GonzalezRiga.phy.nex,445.9093497,445.4890303,440.4719783,0.01041837,0.001985796,0.01886552,360.3587739,0.026666667,0.066792231,-4.97E-04,0.050693775,0.082047701,-6.29E-04,-3.64E-04,450,0.002222222,0.273944215,0.224103853,0.332966439,450,0.002222222
573,GonzalezRiga.phy.nex,441.8266982,438.8798473,434.0225845,0.008884241,0.002161049,0.017058242,450,0.044444444,0.062259457,-4.46E-04,0.047551348,0.077907119,-5.83E-04,-3.29E-04,521.489021,0.002222222,0.247306855,0.183507037,0.304251266,358.9388634,0.002222222
574,GonzalezRiga.phy.nex,436.7538015,433.8995904,430.6515968,0.009072903,0.001653049,0.016261043,450,0.026666667,0.059782845,-4.18E-04,0.042652841,0.072218949,-5.34E-04,-2.92E-04,450,0.002222222,0.247270231,0.186173273,0.3062374,450,0.002222222
575,GonzalezRiga.phy.nex,444.6813874,443.000707,439.1911446,0.009941032,0.001991085,0.017300659,450,0.008888889,0.065631592,-4.83E-04,0.049801542,0.081283147,-6.22E-04,-3.57E-04,531.25011,0.002222222,0.261869986,0.195945327,0.321253529,450,0.002222222
576,GonzalezRiga.phy.nex,444.5090711,442.7486438,437.9648519,0.010358677,0.003242305,0.01888272,450,0.017777778,0.065135947,-4.75E-04,0.048522438,0.079924957,-5.97E-04,-3.45E-04,383.5091812,0.002222222,0.264552619,0.204603288,0.330756665,450,0.002222222
577,GonzalezRiga.phy.nex,444.0390351,443.2136908,436.4416142,0.009861704,0.001901626,0.017405041,393.4266705,0.022222222,0.06571969,-4.63E-04,0.051300208,0.08221514,-5.74E-04,-3.22E-04,450,0.002222222,0.265113022,0.20953169,0.320197346,450,0.002222222
578,GonzalezRiga.phy.nex,443.3744986,441.8972572,436.3113497,0.009674971,0.001657152,0.01647969,329.5810136,0.004444444,0.061877765,-4.52E-04,0.047584147,0.077297998,-5.70E-04,-3.25E-04,388.0829031,0.002222222,0.252091354,0.188871864,0.306945567,604.3699123,0.002222222
579,GonzalezRiga.phy.nex,441.3123154,438.462577,434.1146219,0.009816533,6.41E-04,0.017267275,450,0.026666667,0.059944873,-4.34E-04,0.040927887,0.076559675,-5.76E-04,-2.86E-04,450,0.002222222,0.25340076,0.185645138,0.31106712,450,0.002222222
580,GonzalezRiga.phy.nex,443.0944627,440.4376328,435.8101979,0.011280711,0.002606546,0.018381251,450,0.002222222,0.064674222,-4.69E-04,0.048588016,0.079561202,-5.86E-04,-3.28E-04,450,0.002222222,0.26835986,0.207781251,0.325807688,450,0.002222222
581,GonzalezRiga.phy.nex,437.4131875,429.8031555,427.1038485,0.009959872,0.003515108,0.018011568,450,0.008888889,0.063261506,-4.16E-04,0.048953956,0.074573507,-5.10E-04,-3.14E-04,1704.104192,0.002222222,0.259283934,0.200981608,0.307225287,450,0.002222222
582,GonzalezRiga.phy.nex,440.9418953,439.2058439,433.879425,0.009033067,0.001374516,0.017852993,450,0.04,0.059573995,-4.40E-04,0.045456027,0.077703263,-5.69E-04,-2.95E-04,693.6867957,0.002222222,0.247028734,0.178357859,0.304759538,521.3119813,0.002222222
583,GonzalezRiga.phy.nex,440.7821472,439.2207578,434.3457339,0.008469647,0.002103907,0.016204171,450,0.004444444,0.062535736,-4.62E-04,0.044807653,0.077790661,-6.07E-04,-3.28E-04,450,0.002222222,0.249354524,0.176525735,0.305430309,450,0.002222222
584,GonzalezRiga.phy.nex,442.6734358,440.8971136,436.0135652,0.009755384,7.82E-04,0.017070115,450,0.035555556,0.063633855,-4.63E-04,0.048436982,0.079517179,-6.02E-04,-3.48E-04,302.3930384,0.002222222,0.255077631,0.200745989,0.317710344,450,0.002222222
585,GonzalezRiga.phy.nex,440.5384117,434.1537776,430.1333541,0.009924267,0.001370635,0.017222172,543.4712639,0.026666667,0.066166687,-4.70E-04,0.050842575,0.079136257,-5.83E-04,-3.39E-04,450,0.002222222,0.263324195,0.204680591,0.325845418,450,0.002222222
586,GonzalezRiga.phy.nex,439.8891354,437.2417315,431.1502772,0.009529757,0.001562688,0.016411131,450,0.008888889,0.059346136,-4.07E-04,0.04575272,0.073066821,-5.15E-04,-3.01E-04,450,0.002222222,0.252618269,0.191103947,0.307690566,357.7932975,0.002222222
587,GonzalezRiga.phy.nex,442.7406378,439.8614177,436.1591891,0.009111916,0.002003522,0.017582193,450,0.022222222,0.059011727,-4.32E-04,0.042746992,0.075417115,-5.79E-04,-3.04E-04,379.4319411,0.002222222,0.249187766,0.182146388,0.306709143,450,0.002222222
588,GonzalezRiga.phy.nex,442.9268789,440.2065775,436.7489667,0.009687956,0.001952531,0.01649295,450,0.013333333,0.064600147,-4.83E-04,0.04958183,0.078820679,-6.09E-04,-3.58E-04,450,0.002222222,0.249794226,0.196715354,0.306964893,450,0.002222222
589,GonzalezRiga.phy.nex,441.7156126,440.6347716,434.4347,0.00860141,0.001441957,0.017611184,450,0.044444444,0.059614136,-4.42E-04,0.040401801,0.075084871,-5.77E-04,-2.84E-04,450,0.002222222,0.249117541,0.184302032,0.311974627,342.8460385,0.002222222
590,GonzalezRiga.phy.nex,436.3065003,430.7582426,427.9885699,0.008898861,2.46E-04,0.015405916,330.7333588,0.013333333,0.059060107,-4.02E-04,0.042618244,0.072440924,-5.23E-04,-3.00E-04,450,0.002222222,0.238980479,0.168329549,0.289277678,450,0.002222222
591,GonzalezRiga.phy.nex,437.2908982,430.3911723,427.7282183,0.009376069,0.002150788,0.016802866,450,0.002222222,0.062575025,-4.27E-04,0.049500704,0.077145259,-5.31E-04,-3.29E-04,450,0.002222222,0.244900393,0.187126311,0.304559774,450,0.002222222
592,GonzalezRiga.phy.nex,446.252829,445.0953341,439.6171824,0.010600975,0.00266972,0.018035924,450,0.008888889,0.067462981,-4.90E-04,0.050468684,0.08053435,-6.08E-04,-3.56E-04,450,0.002222222,0.268288477,0.207677577,0.321550519,450,0.002222222
593,GonzalezRiga.phy.nex,441.9673321,439.3438038,434.5986976,0.009220583,0.00246328,0.017075051,450,0.013333333,0.060337617,-4.43E-04,0.04440365,0.076953174,-5.76E-04,-3.18E-04,450,0.002222222,0.245250872,0.191258139,0.298543715,450,0.002222222
594,GonzalezRiga.phy.nex,431.3601592,425.9883839,423.9850127,0.008212688,8.83E-04,0.015553745,450,0.044444444,0.054536185,-3.72E-04,0.041124704,0.070963699,-4.85E-04,-2.69E-04,450,0.002222222,0.232136405,0.172737189,0.290614704,572.9204001,0.002222222
595,GonzalezRiga.phy.nex,444.3190677,441.3418132,436.2447767,0.011540193,0.003732336,0.020534345,450,0.004444444,0.065283842,-4.63E-04,0.050406417,0.079195762,-5.67E-04,-3.29E-04,615.1634194,0.002222222,0.271608589,0.21558911,0.335830042,450,0.002222222
596,GonzalezRiga.phy.nex,439.9905188,434.9957322,431.88259,0.009773995,0.002962522,0.016213151,450,0.008888889,0.062049167,-4.29E-04,0.051282439,0.074689889,-5.22E-04,-3.39E-04,617.0445981,0.002222222,0.24936713,0.19235185,0.299427031,439.0452796,0.002222222
597,GonzalezRiga.phy.nex,434.5513733,430.1984472,426.4001902,0.00860632,2.34E-04,0.016642618,450,0.044444444,0.060069684,-4.17E-04,0.043781511,0.074534282,-5.25E-04,-2.78E-04,522.3688472,0.002222222,0.239671963,0.180763126,0.306491464,450,0.002222222
598,GonzalezRiga.phy.nex,442.8842922,440.7233432,436.0348024,0.009074074,0.001009829,0.017194097,385.799405,0.022222222,0.058724362,-4.25E-04,0.041551886,0.075500345,-5.53E-04,-2.95E-04,450,0.002222222,0.247226546,0.182431822,0.307553347,450,0.002222222
599,GonzalezRiga.phy.nex,443.6450348,440.3070277,437.0407784,0.011115499,0.002724514,0.018989566,450,0.013333333,0.069478708,-5.04E-04,0.056482345,0.082366264,-6.16E-04,-3.89E-04,450,0.002222222,0.278973123,0.217448902,0.330700048,450,0.002222222
600,GonzalezRiga.phy.nex,441.4414567,436.3645045,433.4080964,0.009391202,0.001295282,0.016274239,450,0.022222222,0.061652455,-4.23E-04,0.048269196,0.076341373,-5.28E-04,-3.18E-04,389.8330042,0.002222222,0.249846416,0.193193681,0.304163918,536.8166129,0.002222222
601,Mallon.phy.nex,144.4712326,136.8475487,138.1101723,0.060906753,0.031845067,0.089243882,450,0.002222222,0.185796169,-0.004139996,0.119776651,0.236737764,-0.006008269,-0.002066895,450,0.002222222,0.402936181,0.295479274,0.4911977,450,0.002222222
602,Mallon.phy.nex,147.1780641,137.9621897,141.4720223,0.053246276,0.018557339,0.080959159,450,0.004444444,0.207412001,-0.005187267,0.15206986,0.263331367,-0.00703295,-0.002880707,450,0.002222222,0.401408975,0.284735229,0.505854969,450,0.002222222
603,Mallon.phy.nex,146.4588324,140.600736,141.4919866,0.060721589,0.03136817,0.098664184,450,0.004444444,0.207999126,-0.005548823,0.145000049,0.270883311,-0.008060163,-0.003221167,334.8653971,0.002222222,0.421256227,0.297798088,0.523446247,389.0254174,0.002222222
604,Mallon.phy.nex,148.2865223,139.4676222,141.1896863,0.067543908,0.035443918,0.100690768,450,0.002222222,0.209076684,-0.005247391,0.148122914,0.262166743,-0.007173706,-0.00271652,450,0.002222222,0.445844371,0.355334825,0.5253691,450,0.002222222
605,Mallon.phy.nex,144.3361296,135.5979442,138.1513255,0.06049003,0.026829415,0.101198238,450,0.002222222,0.22879744,-0.006046165,0.172880504,0.285414546,-0.008068947,-0.003534314,450,0.002222222,0.432856308,0.296014512,0.527086884,450,0.002222222
606,Mallon.phy.nex,145.6233102,138.4511152,139.1279436,0.056604734,0.025041936,0.083899341,450,0.004444444,0.176211986,-0.003892055,0.123120214,0.23589676,-0.005787201,-0.001923858,450,0.002222222,0.392545845,0.279140755,0.476168918,450,0.002222222
607,Mallon.phy.nex,144.9616055,137.8882798,138.639225,0.056974105,0.023385051,0.08335363,450,0.004444444,0.16779206,-0.003664774,0.112515343,0.22668966,-0.005752023,-0.001815825,450,0.002222222,0.388000709,0.291448034,0.474605261,450,0.002222222
608,Mallon.phy.nex,145.9832547,138.5833622,139.6817671,0.05708842,0.023420986,0.087335529,450,0.004444444,0.19135093,-0.004672819,0.11965399,0.254738516,-0.006944202,-0.002149873,450,0.002222222,0.397216669,0.277811384,0.489657104,450,0.002222222
609,Mallon.phy.nex,143.9311128,135.7679086,137.8785956,0.060876379,0.029133732,0.090479516,408.9312757,0.004444444,0.218835139,-0.005747924,0.155009457,0.27459998,-0.00788666,-0.003452953,863.8855282,0.002222222,0.403672705,0.282056541,0.510126685,450,0.002222222
610,Mallon.phy.nex,144.6413285,136.6726511,137.5874907,0.055815272,0.027647621,0.083370748,450,0.008888889,0.177938718,-0.00394928,0.12529478,0.236879948,-0.005691849,-0.002064023,561.9262899,0.002222222,0.392197168,0.256288394,0.479837984,450,0.002222222
611,Mallon.phy.nex,144.5302972,138.541596,139.2737815,0.056511713,0.027056973,0.09091083,450,0.002222222,0.188019329,-0.004514917,0.1252637,0.25327156,-0.006826083,-0.00271444,450,0.002222222,0.388482749,0.263894791,0.50172809,514.9876805,0.002222222
612,Mallon.phy.nex,144.6722144,137.2718008,139.0821227,0.062139953,0.025041832,0.089822901,450,0.002222222,0.219325784,-0.005986878,0.148450669,0.28657825,-0.009014402,-0.003559385,450,0.002222222,0.404305804,0.27319404,0.509052185,450,0.002222222
613,Mallon.phy.nex,144.0123787,137.4311642,138.7595012,0.055142963,0.025153498,0.08291268,450,0.002222222,0.188927809,-0.004500984,0.132044518,0.253130428,-0.006584107,-0.002623082,450,0.002222222,0.383163295,0.277497866,0.483939962,450,0.002222222
614,Mallon.phy.nex,146.4281971,138.775011,140.5223425,0.057864509,0.024176613,0.083305337,450,0.002222222,0.200812341,-0.004931635,0.134367292,0.262084695,-0.007236459,-0.002767147,450,0.002222222,0.3924741,0.289975927,0.491766658,383.8700741,0.002222222
615,Mallon.phy.nex,140.2982382,135.3895551,134.5217082,0.066147129,0.034947939,0.101469398,429.9143542,0.002222222,0.187990724,-0.00462406,0.122000665,0.260540902,-0.00793006,-0.002291495,450,0.002222222,0.408824582,0.290277347,0.509518191,450,0.002222222
616,Mallon.phy.nex,147.0373477,139.0147733,140.0984832,0.056561978,0.028334518,0.082359062,450,0.002222222,0.173870231,-0.003853933,0.119879606,0.229163417,-0.005822614,-0.00208778,450,0.002222222,0.390259328,0.279884567,0.47746699,523.7827227,0.002222222
617,Mallon.phy.nex,147.2612674,139.1342522,141.6311297,0.057680557,0.021377007,0.084944825,362.0044515,0.002222222,0.20069379,-0.004863531,0.153572708,0.254695541,-0.006654084,-0.003043616,450,0.002222222,0.414530774,0.306703882,0.498784541,450,0.002222222
618,Mallon.phy.nex,144.9926873,138.1492539,139.5612142,0.055542019,0.016018694,0.085827361,288.5636471,0.004444444,0.198846889,-0.004976009,0.127960945,0.261787868,-0.007330775,-0.002772235,450,0.002222222,0.404969548,0.293730345,0.523769987,450,0.002222222
619,Mallon.phy.nex,146.5155026,139.0973595,139.3155761,0.058605277,0.031341224,0.085559129,450,0.002222222,0.18672536,-0.004470612,0.123418573,0.249621324,-0.006734203,-0.002013475,514.6394455,0.002222222,0.388680175,0.283090059,0.482218853,388.6167987,0.002222222
620,Mallon.phy.nex,145.3953414,138.1818136,139.8705719,0.054654857,0.021804971,0.082900831,450,0.008888889,0.188011717,-0.004478166,0.127058456,0.241023918,-0.006606214,-0.00241331,450,0.002222222,0.394955873,0.271847393,0.486833593,370.8612954,0.002222222
621,Mallon.phy.nex,145.2408038,137.7552835,138.8428788,0.050922858,0.020171657,0.078817911,691.109957,0.008888889,0.17979477,-0.003977409,0.132706109,0.236251595,-0.005912213,-0.002404819,450,0.002222222,0.395003312,0.29787089,0.493674301,469.6198388,0.002222222
622,Mallon.phy.nex,144.2074332,139.0897315,138.574839,0.06304589,0.033257193,0.093183997,701.0419703,0.004444444,0.178596911,-0.004106957,0.116228393,0.237393732,-0.006452143,-0.002203092,434.1801522,0.002222222,0.392166347,0.272296042,0.486791147,450,0.002222222
623,Mallon.phy.nex,141.6795395,136.0785103,135.2827041,0.060492589,0.028198618,0.082980222,450,0.002222222,0.17292964,-0.003885728,0.10160461,0.243233031,-0.006038226,-0.001270761,540.5051106,0.002222222,0.383294134,0.293230096,0.479213572,514.7170026,0.002222222
624,Mallon.phy.nex,142.4193441,136.5179176,135.6270669,0.062529775,0.028854112,0.090965415,450,0.002222222,0.176649417,-0.00395837,0.117269153,0.247389351,-0.006470596,-0.001928713,516.4689159,0.002222222,0.400287157,0.299914017,0.499714684,450,0.002222222
625,Mallon.phy.nex,145.4282586,138.7077973,139.2631205,0.059675652,0.031238721,0.086918051,450,0.002222222,0.179887242,-0.004163198,0.120225003,0.239341188,-0.006145124,-0.001842746,450,0.002222222,0.394848634,0.277516995,0.488355856,450,0.002222222
626,Mallon.phy.nex,146.3628536,138.9880518,139.8377556,0.056846344,0.027122344,0.088361017,654.9835048,0.008888889,0.184909281,-0.00437472,0.118715218,0.245848566,-0.006483347,-0.001869682,450,0.002222222,0.399221155,0.284408738,0.491079648,544.8924367,0.002222222
