treeID,clade,rep,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
tree_105,sauro,22,706.4196846,708.6205362,665.1810071,0.005688758,0.001152802,0.010275835,450,0.013333333,0.042594858,-1.77E-04,0.031966517,0.053170171,-2.22E-04,-1.27E-04,324.5624787,0.002222222,-0.022415546,0.530521899,-0.026031812,-0.018889557,0.483114787,0.576540673,450,0.002222222
tree_105,sauro,23,705.520657,706.2706161,665.6820214,0.00533452,0.001305414,0.009671691,396.2650024,0.026666667,0.04209577,-1.76E-04,0.031967398,0.053258687,-2.36E-04,-1.32E-04,255.2243053,0.002222222,-0.022923462,0.531787369,-0.026298619,-0.018784487,0.489735789,0.583684239,450,0.002222222
tree_105,sauro,24,715.0830917,716.2844922,672.9594677,0.005436988,6.99E-04,0.00949866,450,0.013333333,0.042478193,-1.77E-04,0.031798945,0.053100008,-2.23E-04,-1.24E-04,450,0.002222222,-0.022384127,0.529241279,-0.025859262,-0.019209128,0.484790152,0.572631133,450,0.002222222
tree_105,sauro,25,783.1215037,783.0179953,731.9292289,0.005527696,0.00178144,0.009694072,450,0.008888889,0.04337331,-1.80E-04,0.033380625,0.055250389,-2.24E-04,-1.28E-04,521.2044298,0.002222222,-0.022903326,0.533801313,-0.026152651,-0.01941741,0.492418195,0.58203533,450,0.002222222
tree_105,sauro,26,747.4488429,748.8312627,700.7982376,0.005605815,0.001588645,0.009965036,450,0.002222222,0.043458385,-1.79E-04,0.033015412,0.053094498,-2.19E-04,-1.30E-04,450,0.002222222,-0.022257171,0.528942784,-0.025568496,-0.018334187,0.482068794,0.571038642,423.8002334,0.002222222
tree_105,sauro,27,767.8022785,768.7825319,719.5743652,0.005311848,0.001459925,0.009339488,450,0.008888889,0.043539226,-1.82E-04,0.032750048,0.053160384,-2.22E-04,-1.36E-04,544.2390201,0.002222222,-0.022656795,0.534314408,-0.026072485,-0.019479245,0.492516919,0.577867367,450,0.002222222
tree_105,sauro,28,761.9913926,764.3443319,714.3773595,0.005653083,0.001615954,0.009761576,450,0.017777778,0.043899551,-1.80E-04,0.034665382,0.054023486,-2.22E-04,-1.38E-04,450,0.002222222,-0.022560756,0.532961952,-0.026352328,-0.019425063,0.493163981,0.576292441,450,0.002222222
tree_105,sauro,29,766.1997736,766.4550424,719.2345366,0.005145423,0.001483995,0.009670663,450,0.008888889,0.043493502,-1.81E-04,0.033304533,0.0542277,-2.22E-04,-1.33E-04,450,0.002222222,-0.023075649,0.534587157,-0.026114939,-0.018947538,0.490329857,0.57976374,450,0.002222222
tree_105,sauro,30,760.1821801,760.7101994,712.961971,0.005344334,0.001431176,0.009418135,450,0.022222222,0.042931889,-1.78E-04,0.032888375,0.053343455,-2.25E-04,-1.39E-04,450,0.002222222,-0.023014948,0.534417505,-0.026524699,-0.019861323,0.487028391,0.580687534,450,0.002222222
tree_105,sauro,31,719.669632,722.031683,677.1305358,0.005808181,0.001703001,0.009394747,514.2626968,0.004444444,0.04277898,-1.77E-04,0.031406073,0.05188151,-2.19E-04,-1.21E-04,450,0.002222222,-0.022526249,0.532096061,-0.02571402,-0.018688732,0.481562214,0.570995046,450,0.002222222
tree_105,sauro,32,721.6623923,722.9531842,678.7794575,0.005679075,0.001517412,0.009854662,431.5042797,0.002222222,0.043319747,-1.80E-04,0.033268386,0.053225831,-2.26E-04,-1.37E-04,450,0.002222222,-0.022399826,0.53139866,-0.025810184,-0.018724688,0.485202405,0.574636133,450,0.002222222
tree_105,sauro,33,732.0515367,733.4410952,688.53307,0.005580247,0.001117753,0.009445719,450,0.013333333,0.042580698,-1.78E-04,0.031518384,0.05249337,-2.22E-04,-1.27E-04,553.7241465,0.002222222,-0.022418101,0.530111893,-0.026301782,-0.019236531,0.486920102,0.581028795,559.1300712,0.002222222
tree_105,sauro,34,730.322242,731.9985926,686.8182083,0.005638921,0.001560037,0.010054974,614.174055,0.008888889,0.042797878,-1.78E-04,0.032093521,0.053042394,-2.34E-04,-1.33E-04,450,0.002222222,-0.022323229,0.528909229,-0.025879225,-0.018864376,0.481196881,0.571611458,450,0.002222222
tree_105,sauro,35,767.4906788,767.9238268,719.9341211,0.005024323,0.001211164,0.008957419,450,0.008888889,0.042580984,-1.78E-04,0.031749019,0.052415662,-2.26E-04,-1.30E-04,450,0.002222222,-0.022985705,0.534308615,-0.026273171,-0.019044009,0.492057943,0.582785063,362.4528422,0.002222222
tree_105,sauro,36,742.2460405,743.8476936,696.3813236,0.005458154,6.52E-04,0.009147902,331.440062,0.013333333,0.04331618,-1.80E-04,0.031758035,0.052714308,-2.21E-04,-1.31E-04,450,0.002222222,-0.022430212,0.531919621,-0.026243901,-0.019009136,0.482124632,0.57933348,450,0.002222222
tree_105,sauro,37,726.8732503,727.8792181,683.8335585,0.005684378,0.001187112,0.009689546,304.2202933,0.008888889,0.041963186,-1.74E-04,0.03088459,0.052085243,-2.20E-04,-1.21E-04,450,0.002222222,-0.022467553,0.530164209,-0.026767064,-0.019140909,0.483038724,0.575630692,590.948224,0.002222222
tree_105,sauro,38,749.7187217,749.8751436,704.7095871,0.005314291,0.001508532,0.009495949,450,0.008888889,0.040994967,-1.72E-04,0.030812111,0.052061265,-2.18E-04,-1.25E-04,450,0.002222222,-0.022852752,0.531727432,-0.026478338,-0.018938779,0.480809516,0.573620561,450,0.002222222
tree_105,sauro,39,720.2102384,721.6537121,676.6491737,0.005599678,0.001144521,0.010435184,450,0.017777778,0.043067863,-1.78E-04,0.032841022,0.053114308,-2.24E-04,-1.28E-04,381.5262425,0.002222222,-0.022382721,0.531372653,-0.025785049,-0.019232112,0.480552962,0.571147363,450,0.002222222
tree_105,sauro,40,765.6696317,766.1538141,717.5163201,0.005808197,0.001341868,0.010137986,450,0.008888889,0.043590859,-1.80E-04,0.033318531,0.053368435,-2.27E-04,-1.37E-04,521.6546227,0.002222222,-0.022058058,0.529434376,-0.025382793,-0.018507517,0.486364053,0.573482699,450,0.002222222
tree_105,sauro,41,718.4442438,719.2076105,676.2317957,0.005645755,0.001691695,0.010261518,450,0.022222222,0.042230704,-1.75E-04,0.031373158,0.052777424,-2.24E-04,-1.28E-04,240.9967694,0.002222222,-0.022597354,0.530611375,-0.026151478,-0.018601383,0.481691637,0.573710711,450,0.002222222
tree_105,sauro,42,753.1471232,754.2922569,706.0828864,0.005617525,0.001247699,0.010135434,450,0.002222222,0.043553222,-1.80E-04,0.033712376,0.05407714,-2.30E-04,-1.33E-04,450,0.002222222,-0.022276694,0.531386731,-0.025637513,-0.019182402,0.483370055,0.572855221,277.5440106,0.002222222
tree_105,sauro,43,732.2552647,734.1767976,687.8954692,0.005747414,9.55E-04,0.009709962,450,0.026666667,0.043429113,-1.80E-04,0.033530722,0.053481211,-2.24E-04,-1.31E-04,450,0.002222222,-0.02205877,0.529984612,-0.025615431,-0.018310045,0.485254913,0.574179896,450,0.002222222
tree_105,sauro,44,719.4598631,720.9782643,677.4350929,0.005447469,9.93E-04,0.009105519,428.100249,0.008888889,0.042824008,-1.79E-04,0.032801083,0.053500289,-2.25E-04,-1.26E-04,450,0.002222222,-0.02267684,0.531656428,-0.026278588,-0.019519517,0.48874732,0.580229656,515.7127768,0.002222222
tree_105,sauro,45,713.4609375,715.1083545,672.1361856,0.005526397,0.001622519,0.009501117,450,0.002222222,0.041616602,-1.74E-04,0.030516728,0.051739336,-2.29E-04,-1.31E-04,450,0.002222222,-0.022444903,0.531362229,-0.026132302,-0.018565331,0.48283083,0.580093742,450,0.002222222
tree_105,sauro,46,734.2746334,735.5892428,689.9537302,0.005601953,0.001602376,0.009677065,450,0.008888889,0.043144225,-1.79E-04,0.03271452,0.053601409,-2.26E-04,-1.31E-04,450,0.002222222,-0.022090244,0.529307011,-0.025016237,-0.018063457,0.484846076,0.576617429,450,0.002222222
tree_105,sauro,47,727.3984118,728.1204797,683.1710788,0.005376187,9.54E-04,0.009546446,446.4095118,0.017777778,0.043396295,-1.80E-04,0.033791997,0.053011796,-2.26E-04,-1.37E-04,450,0.002222222,-0.022465642,0.529960383,-0.026072157,-0.019005674,0.486193835,0.573829453,450,0.002222222
tree_105,sauro,48,751.5289498,751.9932479,706.0565116,0.005472292,9.25E-04,0.009680805,660.0692048,0.013333333,0.04271659,-1.78E-04,0.033060517,0.052886608,-2.21E-04,-1.27E-04,450,0.002222222,-0.022735955,0.531862189,-0.026001678,-0.019574217,0.479730699,0.569795395,450,0.002222222
tree_105,sauro,49,685.9623505,687.5389941,647.1188491,0.005957233,0.001774515,0.010328728,450,0.004444444,0.042170706,-1.76E-04,0.031777547,0.052108669,-2.17E-04,-1.23E-04,450,0.002222222,-0.02205438,0.529401376,-0.025647528,-0.018531005,0.47934556,0.578784437,450,0.002222222
tree_105,sauro,50,753.2521447,754.0850094,706.5097769,0.005431951,0.001271426,0.009553027,450,0.008888889,0.04347746,-1.81E-04,0.033183095,0.053541343,-2.20E-04,-1.33E-04,450,0.002222222,-0.022758571,0.530975524,-0.026370196,-0.019229086,0.479574377,0.573732171,450,0.002222222
tree_105,thero,1,1265.284751,1244.524324,1157.917422,0.005793048,0.003525353,0.008457538,450,0.002222222,0.041095899,-1.56E-04,0.035764072,0.045246402,-1.75E-04,-1.29E-04,450,0.002222222,-0.019296497,0.471493747,-0.022014704,-0.016033799,0.435794664,0.512452184,450,0.002222222
tree_105,thero,2,1286.08227,1263.347354,1177.80593,0.005901778,0.003788554,0.00857764,450,0.002222222,0.041187919,-1.59E-04,0.036260484,0.045196738,-1.78E-04,-1.35E-04,450,0.002222222,-0.020041427,0.478484123,-0.023307712,-0.017511936,0.439677487,0.520052121,633.4530465,0.002222222
tree_105,thero,3,1284.92663,1263.522629,1176.570717,0.006094965,0.003547105,0.00829246,450,0.002222222,0.04102608,-1.57E-04,0.03652352,0.045419421,-1.77E-04,-1.37E-04,450,0.002222222,-0.019494502,0.473223292,-0.022551989,-0.016570852,0.431684867,0.513277222,364.6610117,0.002222222
tree_105,thero,4,1313.372926,1289.692053,1201.866914,0.005870753,0.003533377,0.008234368,450,0.002222222,0.041420753,-1.58E-04,0.037404798,0.045578764,-1.75E-04,-1.37E-04,450,0.002222222,-0.01947629,0.474835231,-0.022205178,-0.016550611,0.438235804,0.518817622,450,0.002222222
tree_105,thero,5,1334.754421,1311.701242,1221.807134,0.005710815,0.003246159,0.007827576,784.639254,0.002222222,0.040565546,-1.54E-04,0.036673714,0.045129494,-1.73E-04,-1.33E-04,450,0.002222222,-0.019129215,0.468825152,-0.021814353,-0.016542021,0.430905153,0.507340032,537.8152733,0.002222222
tree_105,thero,6,1343.011087,1321.285063,1233.195032,0.00587501,0.00336361,0.00808719,571.0877244,0.002222222,0.041012554,-1.56E-04,0.036706527,0.045607498,-1.77E-04,-1.37E-04,450,0.002222222,-0.019472699,0.472811148,-0.022166996,-0.016248997,0.434456539,0.514800391,450,0.002222222
tree_105,thero,7,1326.941062,1301.579377,1214.351388,0.006222531,0.003629159,0.008625949,450,0.002222222,0.04150085,-1.56E-04,0.036996811,0.045798712,-1.77E-04,-1.38E-04,341.1119444,0.002222222,-0.018847265,0.467099179,-0.021740319,-0.0161512,0.42802042,0.502036214,450,0.002222222
tree_105,thero,8,1306.128213,1284.550906,1199.335048,0.006095975,0.003885224,0.008484561,526.0406077,0.002222222,0.040799041,-1.55E-04,0.036035,0.045251481,-1.75E-04,-1.35E-04,450,0.002222222,-0.01942106,0.471624722,-0.022362826,-0.016425083,0.427545931,0.514441662,369.3788074,0.002222222
tree_105,thero,9,1334.057381,1309.731232,1224.38342,0.005839823,0.003691913,0.008275552,450,0.002222222,0.040891858,-1.57E-04,0.035309014,0.04516088,-1.78E-04,-1.35E-04,450,0.002222222,-0.019942852,0.478120712,-0.023109355,-0.017059361,0.437391551,0.520893778,530.8085928,0.002222222
tree_105,thero,10,1343.152642,1319.216774,1230.658982,0.005983663,0.003706297,0.008362575,192.7475996,0.002222222,0.04107328,-1.56E-04,0.036392796,0.045413376,-1.79E-04,-1.37E-04,450,0.002222222,-0.019229761,0.472398569,-0.022199333,-0.016831413,0.436955626,0.510208438,450,0.002222222
tree_105,thero,11,1328.687689,1305.365769,1217.834891,0.00587908,0.003799715,0.008510855,450,0.002222222,0.041829094,-1.60E-04,0.037543878,0.046851297,-1.80E-04,-1.37E-04,338.7655542,0.002222222,-0.019527529,0.47549493,-0.022479216,-0.016255735,0.435583726,0.523094421,450,0.002222222
tree_105,thero,12,1300.59633,1278.364285,1193.090162,0.006007798,0.003691989,0.008404007,450,0.002222222,0.041388801,-1.58E-04,0.036698273,0.045490607,-1.79E-04,-1.39E-04,365.1606074,0.002222222,-0.019406125,0.473359946,-0.022170447,-0.016529327,0.430367026,0.509259342,390.6702244,0.002222222
tree_105,thero,13,1371.968567,1347.720539,1258.317121,0.005837158,0.003735651,0.00832371,410.4948116,0.002222222,0.040833062,-1.55E-04,0.036654995,0.045356374,-1.74E-04,-1.35E-04,356.8060203,0.002222222,-0.019183707,0.47058645,-0.022242096,-0.016308492,0.43283684,0.511750724,531.6414164,0.002222222
tree_105,thero,14,1380.435842,1356.605637,1269.54923,0.005719169,0.00338329,0.008034596,385.8964833,0.002222222,0.041258404,-1.58E-04,0.036592269,0.045920082,-1.78E-04,-1.36E-04,389.5145234,0.002222222,-0.020053676,0.479004904,-0.023302911,-0.017315217,0.441346155,0.526448172,450,0.002222222
tree_105,thero,15,1327.885063,1302.816917,1217.137054,0.006148845,0.003832971,0.008414177,450,0.002222222,0.041261259,-1.57E-04,0.035774566,0.045248073,-1.77E-04,-1.35E-04,450,0.002222222,-0.019255306,0.469141226,-0.022251601,-0.015980755,0.431927703,0.515896191,389.0947924,0.002222222
tree_105,thero,16,1311.30642,1287.608678,1199.224694,0.005783971,0.003442191,0.008117181,450,0.002222222,0.041141174,-1.57E-04,0.035437724,0.045290795,-1.77E-04,-1.33E-04,450,0.002222222,-0.019643786,0.476001319,-0.022970669,-0.016896673,0.435995176,0.51939403,450,0.002222222
tree_105,thero,17,1326.677807,1302.888551,1214.461668,0.005916887,0.003559216,0.008085044,450,0.002222222,0.041179039,-1.58E-04,0.036709779,0.045276494,-1.77E-04,-1.38E-04,450,0.002222222,-0.019642656,0.473592878,-0.022479599,-0.016496378,0.432362109,0.516946777,450,0.002222222
tree_105,thero,18,1339.390569,1315.407279,1228.631295,0.00580866,0.003504967,0.008038177,450,0.002222222,0.041315835,-1.59E-04,0.036231468,0.045431578,-1.81E-04,-1.38E-04,356.5707581,0.002222222,-0.019962355,0.479190481,-0.023643808,-0.017329052,0.432073314,0.516165508,450,0.002222222
tree_105,thero,19,1373.397244,1348.703444,1259.782794,0.006027122,0.003716467,0.008473305,450,0.002222222,0.041118625,-1.56E-04,0.036188974,0.044912075,-1.75E-04,-1.36E-04,551.4938894,0.002222222,-0.019701404,0.474945399,-0.023033116,-0.016977607,0.434152411,0.520559334,450,0.002222222
tree_105,thero,20,1328.521067,1304.135145,1218.776612,0.005701372,0.003519425,0.008020695,450,0.002222222,0.041398975,-1.60E-04,0.036650353,0.046364118,-1.81E-04,-1.36E-04,450,0.002222222,-0.020017971,0.479526011,-0.022705412,-0.016711938,0.436694572,0.522232894,450,0.002222222
tree_105,thero,21,1378.547078,1353.091629,1267.903807,0.006055627,0.003620127,0.008242123,245.4325773,0.002222222,0.041149895,-1.57E-04,0.0369625,0.046331308,-1.81E-04,-1.36E-04,450,0.002222222,-0.01958448,0.47472001,-0.022522859,-0.01676612,0.433321196,0.516117299,543.0562475,0.002222222
tree_105,thero,22,1397.664253,1369.479392,1282.302891,0.005690208,0.003071273,0.00779697,450,0.002222222,0.041415166,-1.59E-04,0.036488942,0.045336,-1.79E-04,-1.40E-04,538.5621512,0.002222222,-0.019962737,0.478231192,-0.022438176,-0.016754733,0.436650045,0.518632173,450,0.002222222
tree_105,thero,23,1359.309457,1334.813525,1246.988213,0.005969283,0.003386596,0.007979708,450,0.002222222,0.041446041,-1.59E-04,0.03613765,0.045671535,-1.79E-04,-1.37E-04,450,0.002222222,-0.019885925,0.477684656,-0.022867287,-0.017106437,0.439502925,0.522848458,450,0.002222222
tree_105,thero,24,1326.182119,1300.936627,1218.204478,0.00615498,0.003960279,0.008679769,450,0.002222222,0.041229188,-1.57E-04,0.036451931,0.046223294,-1.78E-04,-1.34E-04,450,0.002222222,-0.019446151,0.47374673,-0.022381281,-0.016406213,0.429450943,0.51471875,450,0.002222222
tree_105,thero,25,1335.837645,1312.421482,1226.2003,0.005953918,0.003774854,0.008072097,592.887927,0.002222222,0.040697774,-1.55E-04,0.036161063,0.044697907,-1.76E-04,-1.38E-04,514.084063,0.002222222,-0.019143716,0.469266375,-0.022725432,-0.016301376,0.423262017,0.50873613,450,0.002222222
tree_105,thero,26,1350.181466,1330.120924,1238.224114,0.005455902,0.002983647,0.007396539,450,0.002222222,0.040470559,-1.56E-04,0.035770728,0.045258001,-1.74E-04,-1.32E-04,450,0.002222222,-0.019727768,0.474808419,-0.022926009,-0.016963452,0.435356015,0.517157082,450,0.002222222
tree_105,thero,27,1342.89972,1317.724424,1229.664287,0.005954436,0.003519479,0.00829708,450,0.002222222,0.041556746,-1.59E-04,0.036452373,0.045524469,-1.77E-04,-1.39E-04,450,0.002222222,-0.019192647,0.472108227,-0.022379328,-0.016352138,0.426123527,0.511777043,542.4581255,0.002222222
tree_105,thero,28,1341.467816,1316.569734,1230.464191,0.006204886,0.004049667,0.008450546,450,0.002222222,0.041064362,-1.56E-04,0.036653591,0.045778496,-1.76E-04,-1.34E-04,748.9219051,0.002222222,-0.019400957,0.472188782,-0.022302557,-0.016259176,0.43168148,0.513981033,477.8981764,0.002222222
tree_105,thero,29,1306.71352,1285.097076,1199.724981,0.005769934,0.00329211,0.008137811,450,0.002222222,0.040835368,-1.56E-04,0.035546763,0.044956165,-1.76E-04,-1.34E-04,450,0.002222222,-0.019665419,0.476254765,-0.022389004,-0.016395405,0.431716154,0.518050455,479.8650538,0.002222222
tree_105,thero,30,1335.09395,1310.023276,1222.308938,0.005772442,0.003629232,0.008349586,450,0.002222222,0.041366792,-1.58E-04,0.03622792,0.045435674,-1.76E-04,-1.34E-04,450,0.002222222,-0.01948047,0.473983387,-0.023031644,-0.016739867,0.433813715,0.518352154,796.7894605,0.002222222
tree_105,thero,31,1351.108686,1328.357609,1238.157133,0.005839868,0.003572039,0.008179913,450,0.002222222,0.040663984,-1.55E-04,0.035929109,0.045420894,-1.74E-04,-1.31E-04,450,0.002222222,-0.01942072,0.47281991,-0.02246862,-0.016644133,0.434665979,0.514857685,450,0.002222222
tree_105,thero,32,1276.249624,1255.178087,1169.387575,0.00584931,0.003680279,0.008481299,450,0.002222222,0.041077188,-1.57E-04,0.036200437,0.045244629,-1.77E-04,-1.36E-04,450,0.002222222,-0.019352913,0.471799695,-0.021951887,-0.01659728,0.434520309,0.511186839,519.719929,0.002222222
tree_105,thero,33,1316.691232,1295.486654,1209.956377,0.005733624,0.003702566,0.008415719,450,0.002222222,0.040423749,-1.56E-04,0.03497533,0.045199999,-1.77E-04,-1.31E-04,450,0.002222222,-0.020098651,0.477853361,-0.023173937,-0.016808942,0.43486316,0.525836025,341.0798825,0.002222222
tree_105,thero,34,1323.388175,1298.852943,1211.774839,0.006154949,0.003642561,0.00820858,450,0.002222222,0.040891354,-1.55E-04,0.036283779,0.045087737,-1.73E-04,-1.33E-04,450,0.002222222,-0.019251175,0.469634084,-0.022267762,-0.016347822,0.432084295,0.510780162,347.8201489,0.002222222
tree_105,thero,35,1368.502016,1344.904508,1257.770045,0.005686125,0.003098039,0.007846607,450,0.002222222,0.041276978,-1.59E-04,0.035849627,0.045773253,-1.80E-04,-1.36E-04,450,0.002222222,-0.019841547,0.479777698,-0.022685475,-0.017089036,0.443218873,0.520429052,450,0.002222222
tree_105,thero,36,1367.154763,1338.450921,1252.466682,0.005943892,0.00346827,0.008232188,450,0.002222222,0.041299043,-1.58E-04,0.037097169,0.046108468,-1.75E-04,-1.33E-04,450,0.002222222,-0.019791644,0.476505966,-0.023048859,-0.01719754,0.430776175,0.514809779,450,0.002222222
tree_105,thero,37,1354.966833,1332.810491,1246.438505,0.005894048,0.003494795,0.007790116,450,0.002222222,0.040301695,-1.53E-04,0.035494444,0.045044772,-1.73E-04,-1.31E-04,450,0.002222222,-0.019427298,0.473448657,-0.022660815,-0.016374831,0.42969734,0.520942175,706.5582769,0.002222222
tree_105,thero,38,1352.166317,1326.645461,1237.552149,0.005790125,0.003561487,0.008288121,581.7728594,0.002222222,0.041416976,-1.58E-04,0.036141074,0.045530044,-1.77E-04,-1.36E-04,450,0.002222222,-0.019222795,0.471931183,-0.021912638,-0.016407664,0.43461699,0.513345236,450,0.002222222
tree_105,thero,39,1322.412472,1297.501381,1210.187169,0.005952302,0.003537519,0.008277279,450,0.002222222,0.041477796,-1.56E-04,0.037602218,0.046083166,-1.74E-04,-1.35E-04,370.0918521,0.002222222,-0.018736749,0.465909241,-0.021399417,-0.015913405,0.423097507,0.502551384,361.0451592,0.002222222
tree_105,thero,40,1294.792191,1274.087016,1185.823596,0.005678399,0.003055014,0.008191864,450,0.002222222,0.040973479,-1.58E-04,0.036573833,0.045300477,-1.78E-04,-1.39E-04,450,0.002222222,-0.019800733,0.47582718,-0.022816804,-0.017234129,0.43550708,0.518837521,450,0.002222222
tree_105,thero,41,1340.754825,1318.850939,1233.207011,0.00590286,0.003554406,0.00828565,938.4529163,0.002222222,0.040897375,-1.56E-04,0.036945537,0.046173572,-1.77E-04,-1.35E-04,450,0.002222222,-0.019705457,0.475703137,-0.02270254,-0.016569723,0.4298979,0.517817116,358.4427089,0.002222222
tree_105,thero,42,1364.208762,1339.016894,1250.195302,0.006037894,0.003958018,0.008095327,450,0.002222222,0.040971146,-1.56E-04,0.035952876,0.045214347,-1.77E-04,-1.34E-04,450,0.002222222,-0.019704603,0.475830373,-0.022349273,-0.016766049,0.430590261,0.513562099,245.0637071,0.002222222
tree_105,thero,43,1357.112207,1330.571669,1242.197949,0.005752443,0.003380707,0.007694622,450,0.002222222,0.041820107,-1.60E-04,0.036972575,0.046176893,-1.83E-04,-1.40E-04,450,0.002222222,-0.01958585,0.475870263,-0.02226946,-0.01654645,0.433151043,0.517929966,450,0.002222222
tree_105,thero,44,1338.991863,1315.779417,1227.65893,0.005720577,0.003260418,0.007843991,544.3007164,0.002222222,0.040942247,-1.56E-04,0.035677027,0.044527428,-1.74E-04,-1.33E-04,496.9468957,0.002222222,-0.019339579,0.473673736,-0.022431491,-0.016758365,0.432450385,0.512998127,450,0.002222222
tree_105,thero,45,1336.720832,1311.412606,1221.847798,0.0060421,0.003695066,0.008221173,450,0.002222222,0.040971211,-1.56E-04,0.036144164,0.044979911,-1.78E-04,-1.35E-04,450,0.002222222,-0.019218764,0.470315365,-0.02241436,-0.016059642,0.426440298,0.510487388,450,0.002222222
tree_105,thero,46,1301.39524,1277.95383,1190.616658,0.005851033,0.003636703,0.00832931,450,0.002222222,0.041480045,-1.59E-04,0.037247186,0.046451923,-1.79E-04,-1.38E-04,450,0.002222222,-0.019780313,0.477085029,-0.022867101,-0.016829338,0.436333412,0.518979917,450,0.002222222
tree_105,thero,47,1306.800969,1282.590078,1194.907524,0.005873811,0.003694681,0.008381442,693.4225615,0.002222222,0.041207243,-1.57E-04,0.036888196,0.045722853,-1.74E-04,-1.36E-04,450,0.002222222,-0.019158749,0.471941454,-0.022122106,-0.016211578,0.427281244,0.509049788,450,0.002222222
tree_105,thero,48,1358.036456,1330.451085,1245.561415,0.006063645,0.003921463,0.008373459,450,0.002222222,0.041052853,-1.56E-04,0.036641503,0.045602265,-1.74E-04,-1.34E-04,531.8845072,0.002222222,-0.019312879,0.472503319,-0.022360637,-0.016139436,0.427938396,0.514596963,389.8357724,0.002222222
tree_105,thero,49,1350.554655,1327.638549,1238.13801,0.005762084,0.003431519,0.007863023,450,0.002222222,0.041116405,-1.57E-04,0.037005598,0.045619195,-1.77E-04,-1.38E-04,450,0.002222222,-0.019607552,0.475973355,-0.022534917,-0.016597163,0.438147625,0.517272083,450,0.002222222
tree_105,thero,50,1329.138606,1304.60812,1214.305571,0.006343086,0.003652797,0.008542879,396.6769082,0.002222222,0.042276943,-1.58E-04,0.037931245,0.046130807,-1.76E-04,-1.38E-04,450,0.002222222,-0.018561307,0.466532738,-0.021740694,-0.015751353,0.429670253,0.512056145,527.8327612,0.002222222
tree_210,all,1,2357.982158,2373.654723,2312.167421,0.008055641,0.005898479,0.010151782,450,0.002222222,0.045866692,-1.73E-04,0.041764144,0.049059463,-1.90E-04,-1.54E-04,450,0.002222222,-0.01883566,0.489436508,-0.021251823,-0.016144833,0.456030399,0.520769679,450,0.002222222
tree_210,all,2,2345.812776,2351.332015,2288.213373,0.008779773,0.006852607,0.010755992,397.3414364,0.002222222,0.044789974,-1.70E-04,0.040304827,0.048200778,-1.88E-04,-1.52E-04,450,0.002222222,-0.019204405,0.49385888,-0.021509016,-0.016397556,0.460933765,0.525373291,450,0.002222222
tree_210,all,3,2341.45412,2351.992171,2278.664241,0.00842502,0.006484993,0.010441536,450,0.002222222,0.046178616,-1.75E-04,0.042592248,0.049477915,-1.92E-04,-1.59E-04,340.1974607,0.002222222,-0.019301534,0.494944649,-0.021984397,-0.017205058,0.467899192,0.527134624,450,0.002222222
tree_210,all,4,2348.532843,2358.49804,2285.781814,0.008931112,0.006910203,0.011124998,450,0.002222222,0.046254683,-1.75E-04,0.042576689,0.049697541,-1.92E-04,-1.57E-04,546.4596718,0.002222222,-0.01913233,0.496049527,-0.021744797,-0.017066664,0.463473197,0.524332225,450,0.002222222
tree_210,all,5,2362.010611,2377.356909,2321.777772,0.007756341,0.00592934,0.009920043,450,0.002222222,0.046733315,-1.81E-04,0.042587265,0.050654649,-1.99E-04,-1.62E-04,450,0.002222222,-0.020396278,0.506763079,-0.023312045,-0.017786338,0.468737797,0.540001738,450,0.002222222
tree_210,all,6,2358.42114,2376.435049,2319.342601,0.008025102,0.005538231,0.010042758,450,0.002222222,0.045595225,-1.75E-04,0.040987953,0.04910029,-0.000193263,-1.57E-04,517.0912864,0.002222222,-0.019906102,0.502098346,-0.022435025,-0.017290685,0.467474176,0.5332739,450,0.002222222
tree_210,all,7,2360.969856,2363.510234,2297.27567,0.008292698,0.006072808,0.0100985,450,0.002222222,0.046659798,-1.77E-04,0.04308266,0.050174947,-1.94E-04,-1.61E-04,539.7373812,0.002222222,-0.01973317,0.500623519,-0.02189382,-0.01716056,0.468839584,0.532587332,450,0.002222222
tree_210,all,8,2361.084993,2369.565304,2300.472254,0.008850249,0.006946779,0.011096242,398.4859271,0.002222222,0.046080307,-1.73E-04,0.042565534,0.04912858,-1.89E-04,-1.56E-04,450,0.002222222,-0.018903367,0.490659565,-0.021288889,-0.016639754,0.45652992,0.516719847,418.4808122,0.002222222
tree_210,all,9,2355.956459,2371.817808,2308.877257,0.010434719,0.008399093,0.012310149,511.2846702,0.002222222,0.046441708,-1.69E-04,0.043869776,0.04899363,-1.84E-04,-1.56E-04,450,0.002222222,-0.016960229,0.473591764,-0.019066786,-0.014647527,0.447628316,0.50305639,469.423571,0.002222222
